,label_tec,label_subtec,tec_name,sentence
15199,T1071,T1071.001,Web Protocols,"UPPERCUT, has used HTTP for C2, including sending error codes in Cookie headers."
15200,T1071,T1071.001,Web Protocols,"RDAT, can use HTTP communications for C2, as well as using the WinHTTP library to make requests to the Exchange Web Services API."
15201,T1071,T1071.001,Web Protocols,"PULSECHECK, can check HTTP request headers for a specific backdoor key and if found will output the result of the command in the variable `HTTP_X_CMD.` Vasport, creates a backdoor by making a connection using a HTTP POST."
15202,T1071,T1071.001,Web Protocols,"Drovorub, can use the WebSocket protocol and has initiated communication with C2 servers with an HTTP Upgrade request."
15203,T1071,T1071.001,Web Protocols,"ChChes, communicates to its C2 server over HTTP and embeds data within the Cookie HTTP header."
15204,T1071,T1071.001,Web Protocols,"CreepyDrive, can use HTTPS for C2 using the Microsoft Graph API."
15205,T1071,T1071.001,Web Protocols,"Epic, uses HTTP and HTTPS for C2 communications."
15206,T1071,T1071.001,Web Protocols,"Mongall, can use HTTP for C2 communication."
15207,T1071,T1071.001,Web Protocols,"Xbash, uses HTTP for C2 communications."
15208,T1071,T1071.001,Web Protocols,"SUPERNOVA, had to receive an HTTP GET request containing a specific set of parameters in order to execute."
15209,T1071,T1071.001,Web Protocols,"LIGHTWIRE, can use HTTP for C2 communications."
15210,T1071,T1071.001,Web Protocols,"xCaon, has communicated with the C2 server by sending POST requests over HTTP."
15211,T1071,T1071.001,Web Protocols,"KEYPLUG, has the ability to communicate over HTTP and WebSocket Protocol  for C2."
15212,T1071,T1071.001,Web Protocols,"QUADAGENT, uses HTTPS and HTTP for C2 communications."
15213,T1071,T1071.001,Web Protocols,"Kinsing, has communicated with C2 over HTTP."
15214,T1071,T1071.001,Web Protocols,"BADNEWS, establishes a backdoor over HTTP."
15215,T1071,T1071.001,Web Protocols,"Bankshot, uses HTTP for command and control communication."
15216,T1071,T1071.001,Web Protocols,"MacSpy, uses HTTP for command and control."
15217,T1071,T1071.001,Web Protocols,"LOWBALL, command and control occurs via HTTPS over port 443."
15218,T1071,T1071.001,Web Protocols,"QuietSieve, can use HTTPS in C2 communications."
15219,T1071,T1071.001,Web Protocols,"POWRUNER, can use HTTP for C2 communications."
15220,T1071,T1071.001,Web Protocols,"CORESHELL, can communicate over HTTP for C2."
15221,T1071,T1071.001,Web Protocols,"Metamorfo, has used HTTP for C2."
15222,T1071,T1071.001,Web Protocols,"ComRAT, has used HTTP requests for command and control."
15223,T1071,T1071.001,Web Protocols,"BLINDINGCAN, has used HTTPS over port 443 for command and control."
15224,T1071,T1071.001,Web Protocols,"More_eggs, uses HTTPS for C2."
15225,T1071,T1071.001,Web Protocols,"Proxysvc, uses HTTP over SSL to communicate commands with the control server."
15226,T1071,T1071.001,Web Protocols,"Crutch, has conducted C2 communications with a Dropbox account using the HTTP API."
15227,T1071,T1071.001,Web Protocols,"The Carbanak, malware communicates to its command server using HTTP with an encrypted payload."
15228,T1071,T1071.001,Web Protocols,"SNUGRIDE, communicates with its C2 server over HTTP."
15229,T1071,T1071.001,Web Protocols,"PLEAD, has used HTTP for communications with command and control  servers."
15230,T1071,T1071.001,Web Protocols,"VERMIN, uses HTTP for C2 communications."
15231,T1071,T1071.001,Web Protocols,"CozyCar,'s main method of communicating with its C2 servers is using HTTP or HTTPS."
15232,T1071,T1071.001,Web Protocols,"SLOTHFULMEDIA, has used HTTP and HTTPS for C2 communications."
15233,T1071,T1071.001,Web Protocols,"EvilBunny, has executed C2 commands directly via HTTP."
15234,T1071,T1071.001,Web Protocols,"China Chopper,'s server component executes code sent via HTTP POST commands."
15235,T1071,T1071.001,Web Protocols,"FatDuke, can be controlled via a custom C2 protocol over HTTP."
15236,T1071,T1071.001,Web Protocols,"Hi-Zor, communicates with its C2 server over HTTPS."
15237,T1071,T1071.001,Web Protocols,"pngdowner, uses HTTP for command and control."
15238,T1071,T1071.001,Web Protocols,"Ixeshe, uses HTTP for command and control."
15239,T1071,T1071.001,Web Protocols,"DustySky, has used both HTTP and HTTPS for C2."
15240,T1071,T1071.001,Web Protocols,"TSCookie, can multiple protocols including HTTP and HTTPS in communication with command and control  servers."
15241,T1071,T1071.001,Web Protocols,"BUBBLEWRAP, can communicate using HTTP or HTTPS."
15242,T1071,T1071.001,Web Protocols,"3PARA RAT, uses HTTP for command and control."
15243,T1071,T1071.001,Web Protocols,"BlackMould, can send commands to C2 in the body of HTTP POST requests."
15244,T1071,T1071.001,Web Protocols,"Peppy, can use HTTP to communicate with C2."
15245,T1071,T1071.001,Web Protocols,"Diavol, has used HTTP GET and POST requests for C2."
15246,T1071,T1071.001,Web Protocols,"Winnti for Linux, has used HTTP in outbound communications."
15247,T1071,T1071.001,Web Protocols,"The Regin, malware platform supports many standard protocols, including HTTP and HTTPS."
15248,T1071,T1071.001,Web Protocols,"ThiefQuest, uploads files via unencrypted HTTP."
15249,T1071,T1071.001,Web Protocols,"Tomiris, can use HTTP to establish C2 communications."
15250,T1071,T1071.001,Web Protocols,"Ramsay, has used HTTP for C2."
15251,T1071,T1071.001,Web Protocols,"FRAMESTING, can retrieve C2 commands from values stored in the `DSID` cookie from the current HTTP request or from decompressed zlib data within the request's `POST` data."
15252,T1071,T1071.001,Web Protocols,"RainyDay, can use HTTP in C2 communications."
15253,T1071,T1071.001,Web Protocols,"Taidoor, has used HTTP GET and POST requests for C2."
15254,T1071,T1071.001,Web Protocols,"ZxShell, has used HTTP for C2 connections."
15255,T1071,T1071.001,Web Protocols,"Action RAT, can use HTTP to communicate with C2 servers."
15256,T1071,T1071.001,Web Protocols,"CreepySnail, can use HTTP for C2."
15257,T1071,T1071.001,Web Protocols,"LiteDuke, can use HTTP GET requests in C2 communications."
15258,T1071,T1071.001,Web Protocols,"KONNI, has used HTTP POST for C2."
15259,T1071,T1071.001,Web Protocols,"BadPatch, uses HTTP for C2."
15260,T1071,T1071.001,Web Protocols,"Seasalt, uses HTTP for C2 communications."
15261,T1071,T1071.001,Web Protocols,"Keydnap, uses HTTPS for command and control."
15262,T1071,T1071.001,Web Protocols,"A PingPull, variant can communicate with its C2 servers by using HTTPS."
15263,T1071,T1071.001,Web Protocols,"Okrum, uses HTTP for communication with its C2."
15264,T1071,T1071.001,Web Protocols,"Various implementations of CHOPSTICK, communicate with C2 over HTTP."
15265,T1071,T1071.001,Web Protocols,"PinchDuke, transfers files from the compromised host via HTTP or HTTPS to a C2 server."
15266,T1071,T1071.001,Web Protocols,"Dacls, can use HTTPS in C2 communications."
15267,T1071,T1071.001,Web Protocols,"Sakula, uses HTTP for C2."
15268,T1071,T1071.001,Web Protocols,"Saint Bot, has used HTTP for C2 communications."
15269,T1071,T1071.001,Web Protocols,"POWERTON, has used HTTP/HTTPS for C2 traffic."
15270,T1071,T1071.001,Web Protocols,"ServHelper, uses HTTP for C2."
15271,T1071,T1071.001,Web Protocols,"Valak, has used HTTP in communications with C2."
15272,T1071,T1071.001,Web Protocols,"One variant of CloudDuke, uses HTTP and HTTPS for C2."
15273,T1071,T1071.001,Web Protocols,"GravityRAT, uses HTTP for C2."
15274,T1071,T1071.001,Web Protocols,"DEATHRANSOM, can use HTTPS to download files."
15275,T1071,T1071.001,Web Protocols,"Dridex, has used POST requests and HTTPS for C2 communications."
15276,T1071,T1071.001,Web Protocols,"AppleJeus, has sent data to its C2 server via POST requests."
15277,T1071,T1071.001,Web Protocols,"ANDROMEDA, has the ability to make GET requests to download files from C2."
15278,T1071,T1071.001,Web Protocols,"Exaramel for Linux, uses HTTPS for C2 communications."
15279,T1071,T1071.001,Web Protocols,"4H RAT, uses HTTP for command and control."
15280,T1071,T1071.001,Web Protocols,"The ""Uploader"" variant of HAMMERTOSS, visits a hard-coded server over HTTP/S to download the images HAMMERTOSS, uses to receive commands."
15281,T1071,T1071.001,Web Protocols,"HAWKBALL, has used HTTP to communicate with a single hard-coded C2 server."
15282,T1071,T1071.001,Web Protocols,"Smoke Loader, uses HTTP for C2."
15283,T1071,T1071.001,Web Protocols,"KOPILUWAK, has used HTTP POST requests to send data to C2."
15284,T1071,T1071.001,Web Protocols,"Uroburos, can use a custom HTTP-based protocol for large data communications that can blend with normal network traffic by riding on top of standard HTTP."
15285,T1071,T1071.001,Web Protocols,"Felismus, uses HTTP for C2."
15286,T1071,T1071.001,Web Protocols,"BoomBox, has used HTTP POST requests for C2."
15287,T1071,T1071.001,Web Protocols,"Webshell, can issue commands via HTTP POST."
15288,T1071,T1071.001,Web Protocols,"GreyEnergy, uses HTTP and HTTPS for C2 communications."
15289,T1071,T1071.001,Web Protocols,"Aria-body, has used HTTP in C2 communications."
15290,T1071,T1071.001,Web Protocols,"Helminth, can use HTTP for C2."
15291,T1071,T1071.001,Web Protocols,"JHUHUGIT, variants have communicated with C2 servers over HTTP and HTTPS."
15292,T1071,T1071.001,Web Protocols,"SoreFang, can use HTTP in C2 communications."
15293,T1071,T1071.001,Web Protocols,"S-Type, uses HTTP for C2."
15294,T1071,T1071.001,Web Protocols,"HyperBro, has used HTTPS for C2 communications."
15295,T1071,T1071.001,Web Protocols,"RGDoor, uses HTTP for C2 communications."
15296,T1071,T1071.001,Web Protocols,"Emotet, has used HTTP for command and control."
15297,T1071,T1071.001,Web Protocols,"Pteranodon, can use HTTP for C2."
15298,T1071,T1071.001,Web Protocols,"ABK, has the ability to use HTTP in communications with C2."
15299,T1071,T1071.001,Web Protocols,"FELIXROOT, uses HTTP and HTTPS to communicate with the C2 server."
15300,T1071,T1071.001,Web Protocols,"BADHATCH, can use HTTP and HTTPS over port 443 to communicate with actor-controlled C2 servers."
15301,T1071,T1071.001,Web Protocols,"BACKSPACE, uses HTTP as a transport to communicate with its command server."
15302,T1071,T1071.001,Web Protocols,"RATANKBA, uses HTTP/HTTPS for command and control communication."
15303,T1071,T1071.001,Web Protocols,"BBK, has the ability to use HTTP in communications with C2."
15304,T1071,T1071.001,Web Protocols,"Psylo, uses HTTPS for C2."
15305,T1071,T1071.001,Web Protocols,"SVCReady, can communicate with its C2 servers via HTTP."
15306,T1071,T1071.001,Web Protocols,"WindTail, has the ability to use HTTP for C2 communications."
15307,T1071,T1071.001,Web Protocols,"MechaFlounder, has the ability to use HTTP in communication with C2."
15308,T1071,T1071.001,Web Protocols,"FoggyWeb, has the ability to communicate with C2 servers over HTTP GET/POST requests."
15309,T1071,T1071.001,Web Protocols,"QakBot, has the ability to use HTTP and HTTPS in communication with C2 servers."
15310,T1071,T1071.001,Web Protocols,"Agent Tesla, has used HTTP for C2 communications."
15311,T1071,T1071.001,Web Protocols,"Crimson, can use a HTTP GET request to download its final payload."
15312,T1071,T1071.001,Web Protocols,"Gazer, communicates with its C2 servers over HTTP."
15313,T1071,T1071.001,Web Protocols,"NETEAGLE, will attempt to detect if the infected host is configured to a proxy."
15314,T1071,T1071.001,Web Protocols,"If so, NETEAGLE, will send beacons via an HTTP POST request."
15315,T1071,T1071.001,Web Protocols,"NETEAGLE, will also use HTTP to download resources that contain an IP address and Port Number pair to connect to for further C2."
15316,T1071,T1071.001,Web Protocols,"WhisperGate, can make an HTTPS connection to download additional files."
15317,T1071,T1071.001,Web Protocols,"UBoatRAT, has used HTTP for C2 communications."
15318,T1071,T1071.001,Web Protocols,"STARWHALE, has the ability to contact actor-controlled C2 servers via HTTP."
15319,T1071,T1071.001,Web Protocols,"Avenger, has the ability to use HTTP in communication with C2."
15320,T1071,T1071.001,Web Protocols,"AuTo Stealer, can use HTTP to communicate with its C2 servers."
15321,T1071,T1071.001,Web Protocols,"Remexi, uses BITSAdmin, to communicate with the C2 server over HTTP."
15322,T1071,T1071.001,Web Protocols,"PlugX, can be configured to use HTTP for command and control."
15323,T1071,T1071.001,Web Protocols,"OSX_OCEANLOTUS.D, can also use use HTTP POST and GET requests to send and receive C2 information."
15324,T1071,T1071.001,Web Protocols,"OopsIE, uses HTTP for C2 communications."
15325,T1071,T1071.001,Web Protocols,"Zebrocy, uses HTTP for C2."
15326,T1071,T1071.001,Web Protocols,"PoetRAT, has used HTTP and HTTPs for C2 communications."
15327,T1071,T1071.001,Web Protocols,"SMOKEDHAM, has communicated with its C2 servers via HTTPS and HTTP POST requests."
15328,T1071,T1071.001,Web Protocols,"StrongPity, can use HTTP and HTTPS in C2 communications."
15329,T1071,T1071.001,Web Protocols,"Pandora, can communicate over HTTP."
15330,T1071,T1071.001,Web Protocols,"SpeakUp, uses POST and GET requests over HTTP to communicate with its main C&C server."
15331,T1071,T1071.001,Web Protocols,"Milan, can use HTTPS for communication with C2."
15332,T1071,T1071.001,Web Protocols,"Emissary, uses HTTP or HTTPS for C2."
15333,T1071,T1071.001,Web Protocols,"Anchor, has used HTTP and HTTPS in C2 communications."
15334,T1071,T1071.001,Web Protocols,"ELMER, uses HTTP for command and control."
15335,T1071,T1071.001,Web Protocols,"Mafalda, can use HTTP for C2."
15336,T1071,T1071.001,Web Protocols,"LookBack,’s C2 proxy tool sends data to a C2 server over HTTP."
15337,T1071,T1071.001,Web Protocols,"YAHOYAH, uses HTTP for C2."
15338,T1071,T1071.001,Web Protocols,"Squirrelwaffle, has used HTTP POST requests for C2 communications."
15339,T1071,T1071.001,Web Protocols,"Some Reaver, variants use HTTP for C2."
15340,T1071,T1071.001,Web Protocols,"DanBot, can use HTTP in C2 communication."
15341,T1071,T1071.001,Web Protocols,"Rising Sun, has used HTTP and HTTPS for command and control."
15342,T1071,T1071.001,Web Protocols,"NGLite, will initially beacon out to the NKN network via an HTTP POST over TCP 30003."
15343,T1071,T1071.001,Web Protocols,"RCSession, can use HTTP in C2 communications."
15344,T1071,T1071.001,Web Protocols,"Comnie, uses HTTP for C2 communication."
15345,T1071,T1071.001,Web Protocols,"BBSRAT, uses GET and POST requests over HTTP or HTTPS for command and control to obtain commands and send ZLIB compressed data back to the C2 server."
15346,T1071,T1071.001,Web Protocols,"ShimRat, communicated over HTTP and HTTPS with C2 servers."
15347,T1071,T1071.001,Web Protocols,"Dyre, uses HTTPS for C2 communications."
15348,T1071,T1071.001,Web Protocols,"Stuxnet, uses HTTP to communicate with a command and control server."
15349,T1071,T1071.001,Web Protocols,"Dipsind, uses HTTP for C2."
15350,T1071,T1071.001,Web Protocols,"Flagpro, can communicate with its C2 using HTTP."
15351,T1071,T1071.001,Web Protocols,"SLIGHTPULSE, has the ability to process HTTP GET requests as a normal web server and to insert logic that will read or write files or execute commands in response to HTTP POST requests."
15352,T1071,T1071.001,Web Protocols,"Machete, uses HTTP for Command & Control."
15353,T1071,T1071.001,Web Protocols,"Torisma, can use HTTP and HTTPS for C2 communications."
15354,T1071,T1071.001,Web Protocols,"Bisonal, has used HTTP for C2 communications."
15355,T1071,T1071.001,Web Protocols,"SideTwist, has used HTTP GET and POST requests over port 443 for C2."
15356,T1071,T1071.001,Web Protocols,"Goopy, has the ability to communicate with its C2 over HTTP."
15357,T1071,T1071.001,Web Protocols,"Hikit, has used HTTP for C2."
15358,T1071,T1071.001,Web Protocols,"Final1stspy, uses HTTP for C2."
15359,T1071,T1071.001,Web Protocols,"GoldenSpy, has used the Ryeol HTTP Client to facilitate HTTP internet communication."
15360,T1071,T1071.001,Web Protocols,"TrailBlazer, has used HTTP requests for C2."
15361,T1071,T1071.001,Web Protocols,"Variants of Kevin, can communicate with C2 over HTTP."
15362,T1071,T1071.001,Web Protocols,"CharmPower, can use HTTP to communicate with C2."
15363,T1071,T1071.001,Web Protocols,"DarkWatchman, uses HTTPS for command and control."
15364,T1071,T1071.001,Web Protocols,"Ursnif, has used HTTPS for C2."
15365,T1071,T1071.001,Web Protocols,"ADVSTORESHELL, connects to port 80 of a C2 server using Wininet API."
15366,T1071,T1071.001,Web Protocols,Data is exchanged via HTTP POSTs.
15367,T1071,T1071.001,Web Protocols,"FlawedAmmyy, has used HTTP for C2."
15368,T1071,T1071.001,Web Protocols,"Mis-Type, network traffic can communicate over HTTP."
15369,T1071,T1071.001,Web Protocols,"Doki, has communicated with C2 over HTTPS."
15370,T1071,T1071.001,Web Protocols,"Maze, has communicated to hard-coded IP addresses via HTTP."
15371,T1071,T1071.001,Web Protocols,"metaMain, can use HTTP for C2 communications."
15372,T1071,T1071.001,Web Protocols,"LitePower, can use HTTP and HTTPS for C2 communications."
15373,T1071,T1071.001,Web Protocols,"WinMM, uses HTTP for C2."
15374,T1071,T1071.001,Web Protocols,"Woody RAT, can communicate with its C2 server using HTTP requests."
15375,T1071,T1071.001,Web Protocols,"SeaDuke, uses HTTP and HTTPS for C2."
15376,T1071,T1071.001,Web Protocols,"njRAT, has used HTTP for C2 communications."
15377,T1071,T1071.001,Web Protocols,"Micropsia, uses HTTP and HTTPS for C2 network communications."
15378,T1071,T1071.001,Web Protocols,"KGH_SPY, can send data to C2 with HTTP POST requests."
15379,T1071,T1071.001,Web Protocols,"PolyglotDuke, has has used HTTP GET requests in C2 communications."
15380,T1071,T1071.001,Web Protocols,"Cobalt Strike, can use a custom command and control protocol that can be encapsulated in HTTP or HTTPS."
15381,T1071,T1071.001,Web Protocols,"PowerShower, has sent HTTP GET and POST requests to C2 servers to send information and receive instructions."
15382,T1071,T1071.001,Web Protocols,"httpclient, uses HTTP for command and control."
15383,T1071,T1071.001,Web Protocols,"ZeroT, has used HTTP for C2."
15384,T1071,T1071.001,Web Protocols,"Pony, has sent collected information to the C2 via HTTP POST request."
15385,T1071,T1071.001,Web Protocols,"PowGoop, can send HTTP GET requests to malicious servers."
15386,T1071,T1071.001,Web Protocols,"Industroyer,’s main backdoor connected to a remote C2 server using HTTPS."
15387,T1071,T1071.001,Web Protocols,"CosmicDuke, can use HTTP or HTTPS for command and control to hard-coded C2 servers."
15388,T1071,T1071.001,Web Protocols,"Carbon, can use HTTP in C2 communications."
15389,T1071,T1071.001,Web Protocols,"Explosive, has used HTTP for communication."
15390,T1071,T1071.001,Web Protocols,"COATHANGER, uses an HTTP GET request to initialize a follow-on TLS tunnel for command and control."
15391,T1071,T1071.001,Web Protocols,"Kazuar, uses HTTP and HTTPS to communicate with the C2 server."
15392,T1071,T1071.001,Web Protocols,"Kazuar, can also act as a webserver and listen for inbound HTTP requests through an exposed API."
15393,T1071,T1071.001,Web Protocols,"PUNCHBUGGY, enables remote interaction and can obtain additional code over HTTPS GET and POST requests."
15394,T1071,T1071.001,Web Protocols,"HTTPBrowser, has used HTTP and HTTPS for command and control."
15395,T1071,T1071.001,Web Protocols,"RTM, has initiated connections to external domains using HTTPS."
15396,T1071,T1071.001,Web Protocols,"Zeus Panda, uses HTTP for C2 communications."
15397,T1071,T1071.001,Web Protocols,"GoldMax, has used HTTPS and HTTP GET requests with custom HTTP cookies for C2."
15398,T1071,T1071.001,Web Protocols,"OnionDuke, uses HTTP and HTTPS for C2."
15399,T1071,T1071.001,Web Protocols,"DarkComet, can use HTTP for C2 communications."
15400,T1071,T1071.001,Web Protocols,"Octopus, has used HTTP GET and POST requests for C2 communications."
15401,T1071,T1071.001,Web Protocols,"GeminiDuke, uses HTTP and HTTPS for command and control."
15402,T1071,T1071.001,Web Protocols,"GuLoader, can use HTTP to retrieve additional binaries."
15403,T1071,T1071.001,Web Protocols,"Chaes, has used HTTP for C2 communications."
15404,T1071,T1071.001,Web Protocols,"Turian, has the ability to use HTTP for its C2."
15405,T1071,T1071.001,Web Protocols,"DRATzarus, can use HTTP or HTTPS for C2 communications."
15406,T1071,T1071.001,Web Protocols,"IcedID, has used HTTPS in communications with C2."
15407,T1071,T1071.001,Web Protocols,"REvil, has used HTTP and HTTPS in communication with C2."
15408,T1071,T1071.001,Web Protocols,"Elise, communicates over HTTP or HTTPS for C2."
15409,T1071,T1071.001,Web Protocols,"down_new, has the ability to use HTTP in C2 communications."
15410,T1071,T1071.001,Web Protocols,"BLUELIGHT, can use HTTP/S for C2 using the Microsoft Graph API."
15411,T1071,T1071.001,Web Protocols,"QUIETCANARY, can use HTTPS for C2 communications."
15412,T1071,T1071.001,Web Protocols,"Egregor, has communicated with its C2 servers via HTTPS protocol."
15413,T1071,T1071.001,Web Protocols,"VBShower, has attempted to obtain a VBS script from command and control  nodes over HTTP."
15414,T1071,T1071.001,Web Protocols,"IceApple, can use HTTP GET to request and pull information from C2."
15415,T1071,T1071.001,Web Protocols,"Shark, has the ability to use HTTP in C2 communications."
15416,T1071,T1071.001,Web Protocols,"AppleSeed, has the ability to communicate with C2 over HTTP."
15417,T1071,T1071.001,Web Protocols,"Gold Dragon, uses HTTP for communication to the control servers."
15418,T1071,T1071.001,Web Protocols,"Bazar, can use HTTP and HTTPS over ports 80 and 443 in C2 communications."
15419,T1071,T1071.001,Web Protocols,"BackConfig, has the ability to use HTTPS for C2 communiations."
15420,T1071,T1071.001,Web Protocols,"RedLeaves, can communicate to its C2 over HTTP and HTTPS if directed."
15421,T1071,T1071.001,Web Protocols,"Carberp, has connected to C2 servers via HTTP."
15422,T1071,T1071.001,Web Protocols,"Clambling, has the ability to communicate over HTTP."
15423,T1071,T1071.001,Web Protocols,"APT12, has used RIPTIDE,, a RAT that uses HTTP to communicate."
15424,T1071,T1071.001,Web Protocols,"NOKKI, has used HTTP for C2 communications."
15425,T1071,T1071.001,Web Protocols,"ShadowPad, communicates over HTTP to retrieve a string that is decoded into a C2 server URL."
15426,T1071,T1071.001,Web Protocols,"Sys10, uses HTTP for C2."
15427,T1071,T1071.001,Web Protocols,"MarkiRAT, can initiate communication over HTTP/HTTPS for its C2 server."
15428,T1071,T1071.001,Web Protocols,"OLDBAIT, can use HTTP for C2."
15429,T1071,T1071.001,Web Protocols,"The Komplex, C2 channel uses HTTP POST requests."
15430,T1071,T1071.001,Web Protocols,"Gelsemium, can use HTTP/S in C2 communications."
15431,T1071,T1071.001,Web Protocols,"A SUGARDUMP, variant has used HTTP for C2."
15432,T1071,T1071.001,Web Protocols,"Cardinal RAT, is downloaded using HTTP over port 443."
15433,T1071,T1071.001,Web Protocols,"OwaAuth, uses incoming HTTP requests with a username keyword and commands and handles them as instructions to perform actions."
15434,T1071,T1071.001,Web Protocols,"OutSteel, has used HTTP for C2 communications."
15435,T1071,T1071.001,Web Protocols,"Daserf, uses HTTP for C2."
15436,T1071,T1071.001,Web Protocols,"NETWIRE, has the ability to communicate over HTTP."
15437,T1071,T1071.001,Web Protocols,"Ninja, can use HTTP for C2 communications."
15438,T1071,T1071.001,Web Protocols,"DownPaper, communicates to its C2 server over HTTP."
15439,T1071,T1071.001,Web Protocols,"Remsec, is capable of using HTTP and HTTPS for C2."
15440,T1071,T1071.001,Web Protocols,"MiniDuke, uses HTTP and HTTPS for command and control."
15441,T1071,T1071.001,Web Protocols,"Get2, has the ability to use HTTP to send information collected from an infected host to C2."
15442,T1071,T1071.001,Web Protocols,"Winnti for Windows, has the ability to use encapsulated HTTP/S in C2 communications."
15443,T1071,T1071.001,Web Protocols,"WIREFIRE, can respond to specific HTTP `POST` requests to `/api/v1/cav/client/visits`."
15444,T1071,T1071.001,Web Protocols,"STEADYPULSE, can parse web requests made to a targeted server to determine the next stage of execution."
15445,T1071,T1071.001,Web Protocols,"Samurai, can use a .NET HTTPListener class to receive and handle HTTP POST requests."
15446,T1071,T1071.001,Web Protocols,"Lokibot, has used HTTP for C2 communications."
15447,T1071,T1071.001,Web Protocols,"Small Sieve, can contact actor-controlled C2 servers by using the Telegram API over HTTPS."
15448,T1071,T1071.001,Web Protocols,"InvisiMole, uses HTTP for C2 communications."
15449,T1071,T1071.001,Web Protocols,"Grandoreiro, has the ability to use HTTP in C2 communications."
15450,T1071,T1071.001,Web Protocols,"GoldFinder, has used HTTP for C2."
15451,T1071,T1071.001,Web Protocols,"Neoichor, can use HTTP for C2 communications."
15452,T1071,T1071.001,Web Protocols,"Cyclops Blink, can download files via HTTP and HTTPS."
15453,T1071,T1071.001,Web Protocols,"Amadey, has used HTTP for C2 communications."
15454,T1071,T1071.001,Web Protocols,"TinyTurla, can use HTTPS in C2 communications."
15455,T1071,T1071.001,Web Protocols,"TrickBot, uses HTTPS to communicate with its C2 servers, to get malware updates, modules that perform most of the malware logic and various configuration files."
15456,T1071,T1071.001,Web Protocols,"Trojan.Karagany, can communicate with C2 via HTTP POST requests."
15457,T1071,T1071.001,Web Protocols,"VaporRage, can use HTTP to download shellcode from compromised websites."
15458,T1071,T1071.001,Web Protocols,"SUNBURST, communicated via HTTP GET or HTTP POST requests to third party servers for C2."
15459,T1071,T1071.001,Web Protocols,"GrimAgent, has the ability to use HTTP for C2 communications."
15460,T1071,T1071.001,Web Protocols,"Shamoon, has used HTTP for C2."
15461,T1071,T1071.001,Web Protocols,"WellMess, can use HTTP and HTTPS in C2 communications."
15462,T1071,T1071.001,Web Protocols,"DealersChoice, uses HTTP for communication with the C2 server."
15463,T1071,T1071.001,Web Protocols,"Spark, has used HTTP POST requests to communicate with its C2 server to receive commands."
15464,T1071,T1071.001,Web Protocols,"ROKRAT, can use HTTP and HTTPS for command and control communication."
15465,T1071,T1071.001,Web Protocols,"BlackEnergy, communicates with its C2 server over HTTP."
15466,T1071,T1071.001,Web Protocols,"ZLib, communicates over HTTP for C2."
15467,T1071,T1071.001,Web Protocols,"Bundlore, uses HTTP requests for C2."
15468,T1071,T1071.001,Web Protocols,"Sibot, communicated with its C2 server via HTTP GET requests."
15469,T1071,T1071.001,Web Protocols,"DarkTortilla, has used HTTP and HTTPS for C2."
15470,T1071,T1071.001,Web Protocols,"Cobalt Strike, uses a custom command and control protocol that can be encapsulated in HTTP or HTTPS, or DNS."
15471,T1071,T1071.001,Web Protocols,"Rancor, has used HTTP for C2."
15472,T1071,T1071.001,Web Protocols,"Metador, has used HTTP for C2."
15473,T1071,T1071.001,Web Protocols,"BITTER, has used HTTP POST requests for C2."
15474,T1071,T1071.001,Web Protocols,"OilRig, has used HTTP for C2."
15475,T1071,T1071.001,Web Protocols,"Orangeworm, has used HTTP for C2."
15476,T1071,T1071.001,Web Protocols,"APT37, uses HTTPS to conceal C2 communications."
15477,T1071,T1071.001,Web Protocols,"Dark Caracal,'s version of Bandook, communicates with their server over a TCP port using HTTP payloads Base64 encoded and suffixed with the string “&&&”."
15478,T1071,T1071.001,Web Protocols,"Magic Hound, has used HTTP for C2."
15479,T1071,T1071.001,Web Protocols,"Tropic Trooper, has used HTTP in communication with the C2."
15480,T1071,T1071.001,Web Protocols,"Chimera, has used HTTPS for C2 communications."
15481,T1071,T1071.001,Web Protocols,"LuminousMoth, has used HTTP for C2."
15482,T1071,T1071.001,Web Protocols,"APT19, used HTTP for C2 communications."
15483,T1071,T1071.001,Web Protocols,"APT19, also used an HTTP malware variant to communicate over HTTP for C2."
15484,T1071,T1071.001,Web Protocols,"APT41, used HTTP to download payloads for CVE-2019-19781 and CVE-2020-10189 exploits."
15485,T1071,T1071.001,Web Protocols,"Mustang Panda, has communicated with its C2 via HTTP POST requests."
15486,T1071,T1071.001,Web Protocols,"APT38, used a backdoor, QUICKRIDE, to communicate to the C2 server over HTTP and HTTPS."
15487,T1071,T1071.001,Web Protocols,"BRONZE BUTLER, malware has used HTTP for C2."
15488,T1071,T1071.001,Web Protocols,"Sidewinder, has used HTTP in C2 communications."
15489,T1071,T1071.001,Web Protocols,"Kimsuky,  has used HTTP GET and POST requests for C2."
15490,T1071,T1071.001,Web Protocols,"Lazarus Group, has conducted C2 over HTTP and HTTPS."
15491,T1071,T1071.001,Web Protocols,"Higaisa, used HTTP and HTTPS to send data back to its C2 server."
15492,T1071,T1071.001,Web Protocols,"MuddyWater, has used HTTP for C2 communications."
15493,T1071,T1071.001,Web Protocols,"Stealth Falcon, malware communicates with its C2 server via HTTPS."
15494,T1071,T1071.001,Web Protocols,"APT32, has used JavaScript that communicates over HTTP or HTTPS to attacker controlled domains to download additional frameworks."
15495,T1071,T1071.001,Web Protocols,The group has also used downloaded encrypted payloads over HTTP.
